latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-6.45299,-52.719,348.94,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.13,30.12,D
-6.45222,-52.71427,356.36,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,320.01,30.12,D
-6.45144,-52.70954,367,0.52,0.42,2023-08-20,1717,N,VIIRS,h,2.0NRT,324.3,47.68,D
-6.60155,-53.61058,351.85,0.47,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.1,15.08,D
-6.60087,-53.60637,355.13,0.47,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,317.18,15.08,D
-6.581,-53.48299,356.48,0.47,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,316.97,28.5,D
-6.54377,-53.25263,336.06,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.69,3.28,D
-6.54303,-53.24809,343.5,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.17,12.36,D
-6.76565,-52.92929,336.75,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.71,8.98,D
-6.77084,-52.81542,330.26,0.51,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,303.98,2.84,D
-6.64788,-51.99111,348.47,0.57,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.7,10.08,D
-6.64707,-51.98601,338.35,0.57,0.43,2023-08-20,1717,N,VIIRS,l,2.0NRT,310.52,10.08,D
-6.65189,-51.99051,335.9,0.57,0.43,2023-08-20,1717,N,VIIRS,l,2.0NRT,307.83,11.92,D
-6.65107,-51.98537,348.33,0.57,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,312.34,11.92,D
-6.64918,-51.98907,367,0.57,0.43,2023-08-20,1717,N,VIIRS,h,2.0NRT,311.75,21.91,D
-6.65319,-51.98847,348.19,0.57,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.26,10.59,D
-6.65232,-51.98325,338.66,0.57,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.05,12.09,D
-6.71378,-52.25636,342.31,0.55,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.81,4.56,D
-6.71771,-52.25578,331.55,0.55,0.43,2023-08-20,1717,N,VIIRS,l,2.0NRT,305.51,4.56,D
-6.78737,-52.65746,347.46,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.04,18.98,D
-6.78661,-52.65277,346.98,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.16,14.72,D
-6.72334,-52.26551,334.34,0.55,0.43,2023-08-20,1717,N,VIIRS,l,2.0NRT,308.75,5.59,D
-6.72249,-52.26033,334.83,0.55,0.43,2023-08-20,1717,N,VIIRS,l,2.0NRT,306.03,5.59,D
-6.82582,-52.87016,332.21,0.51,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,304.7,5.38,D
-6.82508,-52.86558,335.13,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.96,7.54,D
-6.81542,-52.80601,346.47,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.22,13.08,D
-6.81468,-52.80141,337.87,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.78,11.37,D
-6.7912,-52.65681,351.29,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.89,18.98,D
-6.79044,-52.65211,335.79,0.52,0.42,2023-08-20,1717,N,VIIRS,l,2.0NRT,307.17,14.72,D
-6.72729,-52.265,353,0.55,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.39,5.59,D
-6.79502,-52.65617,346.92,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.08,10.97,D
-6.82302,-52.80482,354.89,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.25,34.71,D
-6.79886,-52.65556,352.26,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.5,10.97,D
-6.7981,-52.65088,349.05,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.98,10.66,D
-6.79657,-52.64147,339.4,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.91,36.33,D
-6.79581,-52.63675,353.3,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,317.14,36.33,D
-6.79504,-52.63203,347.31,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.62,39.27,D
-6.8305,-52.82705,344.44,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.59,9.66,D
-6.82754,-52.80869,341.15,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.08,8.27,D
-6.8268,-52.80414,343.52,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.52,8.27,D
-6.80269,-52.65493,350.07,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.66,18.95,D
-6.80194,-52.65031,349.69,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,312.22,7.74,D
-6.80042,-52.64093,341.45,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.96,14,D
-6.79965,-52.63619,356.83,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,314.19,14,D
-6.79888,-52.63144,350.3,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,321.62,39.73,D
-6.80727,-52.65902,354.77,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,314.65,18.95,D
-6.80652,-52.65432,354.03,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.2,18.95,D
-6.80577,-52.6497,347.63,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.72,7.74,D
-6.80503,-52.6451,341.87,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.6,7.74,D
-6.8035,-52.63564,350.75,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.43,14,D
-6.80272,-52.63086,352.7,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.45,39.73,D
-6.80196,-52.62616,349.88,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.75,39.73,D
-6.83439,-52.80286,337.94,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.99,12.07,D
-6.81186,-52.66306,356.62,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.42,13.86,D
-6.8111,-52.65837,356.11,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.53,10.79,D
-6.81034,-52.65369,353.6,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.56,10.79,D
-6.80959,-52.64904,356.18,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.7,12.51,D
-6.80884,-52.6444,334.86,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.28,12.51,D
-6.80733,-52.63499,348.12,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.2,15.03,D
-6.80656,-52.63026,342.33,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.78,19.08,D
-6.65282,-53.30341,335.04,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,302.18,10.87,D
-6.63713,-53.20679,352.26,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.02,113.33,D
-6.63641,-53.20237,345.9,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.91,113.33,D
-6.65424,-53.31219,367,0.48,0.4,2023-08-20,1717,N,VIIRS,h,2.0NRT,333.23,133.48,D
-6.65353,-53.30779,367,0.48,0.4,2023-08-20,1717,N,VIIRS,h,2.0NRT,337.43,133.48,D
-6.64084,-53.20617,312.62,0.49,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,320.08,113.33,D
-6.65864,-53.31596,356.8,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.6,18.35,D
-6.65723,-53.3072,349.68,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.22,133.48,D
-6.64227,-53.21498,344.76,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,296.54,25.2,D
-6.64156,-53.21059,355.38,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,300.48,25.2,D
-6.64012,-53.20174,367,0.49,0.4,2023-08-20,1717,N,VIIRS,h,2.0NRT,345.77,113.33,D
-6.64456,-53.20556,367,0.49,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,325.59,86.54,D
-6.66163,-53.31098,341.43,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,302.21,5.06,D
-6.64384,-53.20114,349.88,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.17,86.54,D
-6.61256,-53.00853,348.6,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.7,10.27,D
-6.64756,-53.20052,332.5,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,299.29,86.54,D
-6.61778,-53.01691,337.7,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.11,7.97,D
-6.61705,-53.01243,344.01,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.12,7.97,D
-6.61631,-53.00788,348.04,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.59,10.27,D
-6.62153,-53.01629,353.44,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.95,20.24,D
-6.6208,-53.01179,355.32,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.13,20.24,D
-6.62007,-53.00726,346.22,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.09,29.81,D
-7.22057,-52.6129,342.76,0.52,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.1,6.96,D
-6.92006,-52.83333,347.36,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.25,19.86,D
-6.91931,-52.82869,344.26,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.3,19.86,D
-6.92607,-52.84641,355.72,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.21,36.32,D
-6.92534,-52.84189,352.88,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.3,42.49,D
-6.9246,-52.83736,337.39,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.78,42.49,D
-6.92385,-52.83274,349.07,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.46,38.29,D
-6.9231,-52.82809,336.75,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.43,38.29,D
-6.92912,-52.84129,340.2,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,302.1,42.49,D
-6.92985,-52.84582,367,0.51,0.41,2023-08-20,1717,N,VIIRS,h,2.0NRT,305.88,36.32,D
-6.8267,-52.16347,335.11,0.56,0.43,2023-08-20,1717,N,VIIRS,l,2.0NRT,306.44,15.13,D
-6.83704,-52.17726,344.35,0.55,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.06,10.63,D
-6.83768,-52.05616,333.24,0.56,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.06,5.95,D
-6.83684,-52.051,338.44,0.56,0.43,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.95,11.9,D
-6.96045,-52.77028,352.66,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.12,9.8,D
-6.93727,-52.60071,331.48,0.52,0.42,2023-08-20,1717,N,VIIRS,l,2.0NRT,305.46,4.12,D
-6.94187,-52.60486,333.61,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.33,5.98,D
-6.9411,-52.60001,343.08,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.28,10.93,D
-6.94492,-52.5993,345.17,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.78,10.93,D
-6.94952,-52.60347,338.99,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.14,8.28,D
-7.01174,-52.89802,338.54,0.5,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,310.79,5.58,D
-7.01103,-52.89353,349.42,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.22,7.62,D
-7.01551,-52.89743,337.05,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.13,5.58,D
-7.01481,-52.89296,333.09,0.5,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,306.19,7.62,D
-7.01143,-52.89481,356.49,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.08,9.37,D
-7.0152,-52.89423,346.26,0.5,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.13,9.37,D
-7.09127,-52.7649,345.5,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.56,52.4,D
-7.08978,-52.75547,346.84,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,312.45,239.25,D
-7.09509,-52.76446,321.38,0.51,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,321.81,52.4,D
-7.09738,-52.76062,344.39,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,300.77,6.59,D
-6.83818,-52.80222,347.8,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.72,12.07,D
-6.81342,-52.64839,342.35,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.08,12.51,D
-6.81115,-52.63434,337.54,0.52,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.11,15.03,D
-6.84198,-52.80163,347.6,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.86,20.82,D
-6.84578,-52.80104,350.14,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.62,20.82,D
-6.84504,-52.79646,335.07,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.12,8.36,D
-6.76988,-52.3292,332.41,0.54,0.42,2023-08-20,1717,N,VIIRS,l,2.0NRT,305.96,3.45,D
-6.85547,-52.83729,337.8,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,301.31,2.37,D
-6.84959,-52.80053,345.53,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.42,31.22,D
-6.84885,-52.79594,351.6,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,314.54,28.41,D
-6.84811,-52.79131,336.34,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.77,28.41,D
-6.77455,-52.33329,343.47,0.54,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.65,6.85,D
-6.85267,-52.79546,343.57,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.05,28.41,D
-6.85192,-52.79078,342.47,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.13,28.41,D
-6.77845,-52.33263,338.25,0.54,0.42,2023-08-20,1717,N,VIIRS,l,2.0NRT,310.23,6.85,D
-6.8616,-52.82701,336.43,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.21,48.85,D
-6.86087,-52.82242,352.67,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.1,19.36,D
-6.78312,-52.33674,335.38,0.54,0.42,2023-08-20,1717,N,VIIRS,l,2.0NRT,306.5,8.11,D
-6.78235,-52.33193,346.18,0.54,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.29,8.11,D
-6.78157,-52.32706,338.94,0.54,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.1,8.24,D
-6.86465,-52.82179,335.51,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.27,19.36,D
-6.78702,-52.33603,351.66,0.54,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.56,8.11,D
-6.78625,-52.33124,338.38,0.54,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.24,8.11,D
-6.78548,-52.32645,335.9,0.54,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.99,8.24,D
-6.78391,-52.31664,351.98,0.55,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.88,25.34,D
-6.7847,-52.32161,367,0.54,0.42,2023-08-20,1717,N,VIIRS,h,2.0NRT,309.77,8.24,D
-6.86331,-52.78889,347.67,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.84,21.15,D
-6.78862,-52.32104,340.07,0.54,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.43,7.93,D
-6.78702,-52.31106,350.29,0.55,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.5,21.27,D
-6.78783,-52.31611,367,0.55,0.42,2023-08-20,1717,N,VIIRS,h,2.0NRT,312.17,21.27,D
-6.86711,-52.78831,349.31,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.45,21.15,D
-6.86637,-52.78368,335.2,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.34,11.91,D
-6.86492,-52.77452,338.35,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.53,7.47,D
-6.7909,-52.31018,337.65,0.55,0.42,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.31,21.27,D
-6.86871,-52.77383,314.22,0.51,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,324.39,52.37,D
-6.87091,-52.78772,337.8,0.51,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,308.62,7.23,D
-6.87017,-52.78306,343.14,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.06,17.42,D
-6.86943,-52.77842,333.35,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.61,17.42,D
-6.86798,-52.76924,341.74,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.84,52.37,D
-6.87471,-52.78713,340.9,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.14,7.23,D
-6.87397,-52.78246,345.65,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.68,17.42,D
-6.87323,-52.77781,341.92,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.46,17.42,D
-6.8725,-52.7732,355.14,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.02,52.37,D
-6.87177,-52.7686,341.18,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.01,52.37,D
-6.87105,-52.76402,336.33,0.51,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,309.39,38.8,D
-6.87851,-52.78654,346.82,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.37,12.99,D
-6.87777,-52.78186,340.67,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.28,9.33,D
-6.87704,-52.77722,333.95,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,301.95,9.33,D
-6.87631,-52.77264,335.21,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.05,10.05,D
-6.23534,-53.01572,336.28,0.51,0.41,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.57,4.36,D
-6.74823,-52.94131,334.41,0.5,0.41,2023-08-20,1717,N,VIIRS,l,2.0NRT,305.08,7.07,D
-5.67883,-53.54916,348.76,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.11,142.14,D
-5.68554,-53.54364,346.94,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.14,11.53,D
-5.68102,-53.49068,336.32,0.49,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,308.92,10.39,D
-5.68033,-53.48625,336.97,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.61,10.39,D
-5.6748,-53.45096,331.2,0.49,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,303.43,2.56,D
-5.68337,-53.48143,333.77,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.25,2.98,D
-5.67851,-53.45034,345.18,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.64,19.58,D
-5.67781,-53.4459,337.26,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.22,127.73,D
-5.71757,-53.67605,338.64,0.47,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.55,3.85,D
-5.71691,-53.67177,347.66,0.47,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.75,7.94,D
-5.68223,-53.44977,352.37,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.45,19.58,D
-5.72058,-53.6712,337.4,0.47,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.4,5.42,D
-5.6908,-53.4803,343.85,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,304.1,31.78,D
-5.68594,-53.44921,333.37,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,302.31,3.91,D
-5.68524,-53.44473,345.23,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.7,34.63,D
-5.69268,-53.44354,334.41,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,302.62,2.95,D
-5.72866,-53.62634,338.82,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,302.65,7.45,D
-5.7273,-53.62709,335.79,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,301.83,6.53,D
-5.7701,-53.8467,348.19,0.46,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.33,12.07,D
-5.76876,-53.83835,351.01,0.47,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.77,15.55,D
-5.73251,-53.61264,332.47,0.48,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,306.19,8.92,D
-5.73181,-53.60826,347.8,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.88,9.96,D
-5.76943,-53.84253,367,0.46,0.39,2023-08-20,1717,N,VIIRS,h,2.0NRT,311.74,12.07,D
-5.77373,-53.84613,355.56,0.46,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.89,7.42,D
-5.77306,-53.84196,342.24,0.46,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.25,7.42,D
-5.77239,-53.83779,342.68,0.47,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.49,6.2,D
-5.7362,-53.61208,354.87,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.78,14.93,D
-5.73549,-53.6077,341.47,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.38,7.41,D
-5.7341,-53.59902,335.69,0.48,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,306.19,9.95,D
-5.71305,-53.4682,346.82,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.49,11.21,D
-5.77736,-53.84554,334.51,0.46,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.49,7.42,D
-5.77669,-53.84137,351.7,0.46,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.75,7.42,D
-5.73917,-53.60713,342.8,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.31,7.41,D
-5.73847,-53.60277,340.02,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.81,7.41,D
-5.72113,-53.49474,330.31,0.48,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,302.76,4.92,D
-5.74147,-53.5979,340.41,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.2,6.17,D
-5.74722,-53.53929,352.37,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.94,9.08,D
-5.74587,-53.53079,332.46,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,305.86,15.94,D
-5.74654,-53.53501,367,0.48,0.4,2023-08-20,1717,N,VIIRS,h,2.0NRT,314.85,15.94,D
-5.75092,-53.53872,347.68,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.07,9.08,D
-5.74955,-53.53016,357.14,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.86,15.94,D
-5.75023,-53.53442,367,0.48,0.4,2023-08-20,1717,N,VIIRS,h,2.0NRT,315.29,15.94,D
-5.84532,-53.89914,350.02,0.46,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.13,10.74,D
-5.85162,-53.86819,339.51,0.46,0.39,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.3,7.13,D
-5.78269,-53.40314,352.84,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.38,13.74,D
-5.782,-53.39874,350.38,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.1,13.74,D
-5.8211,-53.52766,345.16,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,307.33,6.02,D
-5.82042,-53.52327,348.39,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,312.1,8.16,D
-5.81974,-53.51888,348.8,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.17,8.16,D
-5.81906,-53.51452,353.38,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,309.65,9.81,D
-5.81839,-53.51017,351.67,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.37,9.81,D
-5.81771,-53.50581,346.2,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,317.42,17.92,D
-5.81704,-53.50151,356.37,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,312.49,17.92,D
-5.79923,-53.38689,349,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.82,17.7,D
-5.8248,-53.52708,340.65,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,308.68,6.02,D
-5.82411,-53.52267,346.75,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,311.49,8.16,D
-5.82343,-53.51828,356.58,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,312.64,8.16,D
-5.82276,-53.51391,348.43,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.87,9.81,D
-5.82208,-53.50954,349.11,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.46,9.81,D
-5.8214,-53.50517,347.32,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.54,17.92,D
-5.82073,-53.50089,334.43,0.48,0.4,2023-08-20,1717,N,VIIRS,l,2.0NRT,307.47,17.92,D
-5.81541,-53.52504,348.49,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,313.7,7.02,D
-5.8147,-53.52065,344.94,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,310.42,7.02,D
-5.814,-53.51634,335.52,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,306.37,12.41,D
-5.81191,-53.50341,353.87,0.48,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,307,57.96,D
-5.79049,-53.37127,339.7,0.49,0.4,2023-08-20,1717,N,VIIRS,n,2.0NRT,303.04,7.3,D
